"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.pollution_cruise","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV42","DESeq2",5.80997041294691,-5.0318398797513,2.06611841004241,-2.33118745633464,0.0197434772799864,0.0433800345870124,"deseq2",0.0433800345870124,-5.0318398797513,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV422","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0509166154137181,-1.28530821722138,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Amphritea","ceti",-0.197873904286738,3.09289394578107,-1.51533195471456,-4.47686703503875,3.58368943074241,-1.28530821722138,0.114585480082425,0.0114529220914527,0.0509166154137181,0.0852272727272726,0.300356706988279,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV422","DESeq2",5.16775546238003,-1.32883180792109,2.02078410304525,-1.75272005926644,0.0796500707912193,0.139611360038542,"deseq2",0.139611360038542,-1.32883180792109,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Amphritea","ceti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV424","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.925629286817152,-0.218234593827639,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus",-2.31250334110706,-2.28336945056092,-2.33018706682187,-1.15019465648955,6.07615973618917,-0.218234593827639,0.424870638281578,0.651798578668599,0.925629286817152,0.740388257575758,0.945327507819452,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV424","DESeq2",3.81222197581868,-4.22336337953655,2.20709205523008,-1.79420371964513,NA,NA,"deseq2",NA,-4.22336337953655,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV43","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.995339257236365,0.277243478033194,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,3.42555736775981,2.61956008141042,4.19210201253253,1.63690906614907,6.28953478050614,0.277243478033194,0.260417369656193,0.598360374916438,0.995339257236365,0.313541666666667,0.771280810815763,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV43","DESeq2",15.4105589492684,3.85121236257725,1.77485959324113,0.166337473347608,0.867891377331692,0.884908855318588,"deseq2",0.884908855318588,3.85121236257725,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV431","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.322368172707464,0.876046412742613,FALSE,"Bacteria",NA,NA,NA,NA,NA,NA,-0.876011978485754,-3.89054465889062,1.49850542324059,6.11811561332878,5.67014201921179,0.876046412742613,0.156251473482682,0.0796925695755659,0.322368172707464,0.109659090909091,0.335310791386083,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV431","DESeq2",44.991971426675,5.49170709358056,2.05260983605761,3.11312240334754,0.00185119223822449,0.0097136931179639,"deseq2",0.0097136931179639,5.49170709358056,TRUE,"Bacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV442","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0382465389940592,-3.62403144826904,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV442",-3.62403144826904,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,TRUE
"ASV442","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.083320378443322,-1.51779849324656,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei",-0.305825650421911,4.73544389494832,-1.62506299531237,-6.49040268598138,4.10266890390911,-1.51779849324656,0.0621803641624311,0.0212767453655629,0.083320378443322,0.0271780303030303,0.133482067946167,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV442","DESeq2",17.7473297482233,-3.71799676481038,1.98699601282764,-1.81407705443124,0.0696658636133187,0.12907026899798,"deseq2",0.12907026899798,-3.71799676481038,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV45","DESeq2",30.0666944518441,-0.556151930415348,1.7738652962481,-0.312621661205438,0.754568119186177,0.790017628141232,"deseq2",0.790017628141232,-0.556151930415348,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV45","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.359315902861944,-0.14325483161459,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,4.28223097753486,4.33840465196048,2.93467123753406,-0.347475961585335,3.77790756467478,-0.14325483161459,0.468750070918891,0.11985188165718,0.359315902861944,0.864204545454546,0.99967986770692,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV456","DESeq2",17.2561632588212,5.1143259102944,2.06503278479506,2.67126272918563,0.00755664749472352,0.0214334001668522,"deseq2",0.0214334001668522,5.1143259102944,TRUE,"Bacteria","Planctomycetota","Pla3 lineage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV456","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.411133889389214,0.878787988084935,FALSE,"Bacteria","Planctomycetota","Pla3 lineage",NA,NA,NA,NA,-1.18877949056762,-3.8699129577528,2.35714635181632,5.99902445498947,5.95441599734799,0.878787988084935,0.166668022947628,0.125602030430687,0.411133889389214,0.157291666666667,0.411371211324679,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV458","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.239616371345612,1.19438813145235,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,0.303682077536624,-4.20896667027226,4.09685300265793,7.34511970340345,5.75181724374113,1.19438813145235,0.0885445476297529,0.0488760356671632,0.239616371345612,0.0589015151515152,0.226173004062233,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV458","DESeq2",33.025071725302,6.15142387745257,1.95675420961354,3.30627806041678,0.000945442149885797,0.00737444876910921,"deseq2",0.00737444876910921,6.15142387745257,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV467","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0605410200344302,-1.16594053810461,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Amphritea",NA,-0.370361892070384,3.0098605081459,-1.6589734104834,-4.7589790575418,3.45049662355364,-1.16594053810461,0.130210178480212,0.01408584494127,0.0605410200344302,0.0860795454545453,0.302827665933188,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV467","DESeq2",5.04980489128378,-0.84396348155832,2.02700058251127,-1.66288272980195,0.0963359120498318,0.163352198693193,"deseq2",0.163352198693193,-0.84396348155832,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Amphritea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV47","DESeq2",9.70687942552954,-2.01832594709619,2.15211555951891,-0.908196695245431,0.363774309809895,0.472906602752863,"deseq2",0.472906602752863,-2.01832594709619,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV47","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.713481518139527,-0.676082582999727,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,-1.0223774251816,4.08346509143694,-1.68349954653121,-4.57660128840682,5.80919762873033,-0.676082582999727,0.248705415398428,0.34987662410976,0.713481518139527,0.357859848484849,0.763694929079815,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV476","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.254511416757833,1.08457712800371,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","KI89A clade",NA,NA,-0.0163398595510751,-4.1364713805294,4.05893126775509,7.1517821206445,5.64773008207351,1.08457712800371,0.129535516266677,0.0528736570883607,0.254511416757833,0.0739583333333334,0.264235662193693,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV476","DESeq2",23.0838253918876,5.80504818792678,1.96800630290046,3.09167881695086,0.00199028067831722,0.0097136931179639,"deseq2",0.0097136931179639,5.80504818792678,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","KI89A clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV479","DESeq2",15.9154609905296,-2.23362718352121,2.04603041546891,-1.06510656152864,0.286827710328221,0.389088024445239,"deseq2",0.389088024445239,-2.23362718352121,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV479","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0214308610059082,-1.66885023449608,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,-0.52676067753874,4.5376459361021,-1.81104395169716,-6.21989834436841,3.09300086504472,-1.66885023449608,0.077723501615168,0.00370434711351968,0.0214308610059082,0.0516098484848486,0.208946143342461,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV49","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0520320053111277,-4.19517582609899,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV49",-4.19517582609899,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV49","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0534781576309875,-1.47795438765255,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,0.584692745641077,5.83419603627746,-1.05750912327155,-8.03012636311967,4.80358957280995,-1.47795438765255,0.0989608748927561,0.0118117964942267,0.0534781576309875,0.0783143939393939,0.281172898239252,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV49","DESeq2",84.1670572789256,-1.19235519814387,1.86334148278344,-2.5732253721044,0.010075557382962,0.0265716828363819,"deseq2",0.0265716828363819,-1.19235519814387,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV5","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.117109068411143,-3.75991339813474,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV5",-3.75991339813474,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE
"ASV5","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.897172682853231,-0.292116235467674,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,5.90219880551682,6.12205727243258,5.64036069532341,-0.439685534808191,1.01372770504139,-0.292116235467674,0.357513300310963,0.47170724045225,0.897172682853231,0.473011363636364,0.930708190972184,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV5","DESeq2",98.7406785219654,-0.829109337743098,1.12685687187806,-0.73539963172156,0.462096146080216,0.567614163689084,"deseq2",0.567614163689084,-0.829109337743098,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV50","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.168591961146062,-1.12893589596945,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,-0.178758764561241,2.95975125555633,-1.5425391433935,-5.72154103968592,4.41806576701422,-1.12893589596945,0.12435426095506,0.0480599402345495,0.168591961146062,0.0868371212121211,0.304780926317826,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV50","DESeq2",16.2864076722595,-0.28971487921641,1.88748611854848,-2.6602182680045,NA,NA,"deseq2",NA,-0.28971487921641,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV506","DESeq2",11.6807623765693,-7.00124065112994,2.11473673181193,-2.55377057570777,0.0106563446254851,0.0271394448698917,"deseq2",0.0271394448698917,-7.00124065112994,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV506","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.647240319161101,-0.834113628960634,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,-1.77501722432064,4.34809979557696,-2.32450872110229,-5.84258089864715,6.40883468717834,-0.834113628960634,0.239584141140091,0.308325875741885,0.647240319161101,0.268181818181818,0.688082609424792,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV51","DESeq2",8.55552697392891,-5.62039958774774,1.99551811073439,-2.71200117432529,0.00668783558946421,0.0196849500369135,"deseq2",0.0196849500369135,-5.62039958774774,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV51","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.00663007164753346,-2.33465870659214,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,-1.15350431960654,3.91773407662064,-2.33189501620511,-6.33217244083779,2.75460526301435,-2.33465870659214,0.000365399848804012,0.000862706188446742,0.00663007164753346,0.0121212121212121,0.071614883692561,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV512","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.228194072291375,-0.978844114149451,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tropicibacter",NA,-0.359787776035943,1.48775610080628,-1.54533767346981,-3.66863092308852,3.50927479265982,-0.978844114149451,0.181348350687537,0.0716460078389395,0.228194072291375,0.138541666666667,0.430779723586445,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV512","DESeq2",2.66350872322652,-0.576297563713108,2.12220869506377,-1.63587560862267,0.101865623788378,0.165531638656115,"deseq2",0.165531638656115,-0.576297563713108,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tropicibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV519","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.98762231419575,0.294199300919777,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,-0.80151572872863,-2.56342704735521,-0.305296403656968,2.03611059828452,7.01273659289433,0.294199300919777,0.338542074137571,0.605532706648123,0.98762231419575,0.411695075757576,0.803577726184692,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV519","DESeq2",10.5028532255104,0.197876091200754,2.10535672842119,0.0943978136343748,0.92479315251861,0.932282549567977,"deseq2",0.932282549567977,0.197876091200754,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV52","DESeq2",59.5753952666232,8.08578585709858,1.60267512304227,5.00206680997537,5.6718925967637e-07,2.21203811273784e-05,"deseq2",2.21203811273784e-05,8.08578585709858,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV52","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.145135619728395,2.99227543941366,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,5.11992533864938,-4.02329715163109,5.73735808127427,10.0222729513921,3.19378601821321,2.99227543941366,0.000365399848804012,0.0197509792560298,0.145135619728395,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV523","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0114706749463114,-2.24761250290499,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris",-1.15166790185627,3.6757017027675,-2.31847019859787,-6.50968769188508,2.77376403537629,-2.24761250290499,0.000365399848804012,0.00159166199000411,0.0114706749463114,0.0121212121212121,0.071614883692561,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV523","DESeq2",12.1573827668631,-6.11351685074705,1.95578094085763,-3.01574326580746,0.00256350212624039,0.0108082792349595,"deseq2",0.0108082792349595,-6.11351685074705,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV53","DESeq2",72.3471794046635,-1.1538833768333,1.91412879692742,-2.92245556865261,NA,NA,"deseq2",NA,-1.1538833768333,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV53","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0918004436814923,-1.43655988606065,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,-0.315921963008749,4.63471335203457,-1.7170975762791,-7.43027118934473,4.83281997817309,-1.43655988606065,0.0989608748927561,0.0229844510166469,0.0918004436814923,0.0683712121212122,0.254806310335804,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV53","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0433659981150251,-4.1572143449772,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV53",-4.1572143449772,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,TRUE
"ASV543","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0307122797044816,-1.33781555572055,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","lutea",-0.276889361333278,3.57979976014359,-1.73775605544097,-5.55133768982778,3.83122661886535,-1.33781555572055,0.113991774788286,0.00594102404170133,0.0307122797044816,0.0737689393939394,0.269807365041753,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV543","DESeq2",12.6521479554647,-1.91694884188602,2.06207375094608,-0.908581460044403,0.363571096640437,0.472906602752863,"deseq2",0.472906602752863,-1.91694884188602,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","lutea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV56","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0773777073481033,-3.68539971398099,TRUE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV56",-3.68539971398099,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,TRUE
"ASV56","DESeq2",21.3343966238428,-2.21845032716041,1.97290109037005,-1.1035041560337,0.269808287723827,0.372478698096611,"deseq2",0.372478698096611,-2.21845032716041,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV56","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0701870196447962,-1.23053472514116,TRUE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,0.512454075993475,4.43956330600055,-1.19319780102193,-5.27240621373323,3.64026802165582,-1.23053472514116,0.0984481260385102,0.0167649809192052,0.0701870196447962,0.072159090909091,0.266787264863813,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV566","DESeq2",8.27080151458597,-3.17521591429127,2.01753743180368,-1.52593430452678,0.127026226318536,0.200162538441329,"deseq2",0.200162538441329,-3.17521591429127,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Psychrobium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV566","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0169533756320864,-1.70556280383386,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Psychrobium",NA,-0.45195551517675,3.68377712660739,-1.78447237591972,-5.58876184379197,2.7812521214081,-1.70556280383386,0.0259172268997107,0.00287307265097962,0.0169533756320864,0.0176136363636364,0.094744305896719,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV567","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.565576236812349,0.675573217638905,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Limimaricola",NA,-2.1755459350535,-4.16683932603779,-1.22246825600248,3.59977109139905,5.7553719108685,0.675573217638905,0.217617507910972,0.223450821197968,0.565576236812349,0.267282196969697,0.546420479414071,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV567","DESeq2",3.96877914108708,3.88081100078884,2.20516491287245,1.63589312497945,0.101861957114561,0.165531638656115,"deseq2",0.165531638656115,3.88081100078884,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Limimaricola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV569","DESeq2",19.5136971561644,1.14618153363567,1.9307082925875,0.601196093275178,0.547709386242908,0.642760483353517,"deseq2",0.642760483353517,1.14618153363567,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV569","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.854802414166738,-0.282775680621633,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",NA,0.982584770049612,1.64855926878537,-0.332027595653487,-1.74746598054227,5.38345463854272,-0.282775680621633,0.406250219647385,0.441663256409617,0.854802414166738,0.696590909090909,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
