"TaxaID","rab.all","rab.win.control","rab.win.pollution_cruise","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV1327",-1.94481128557718,-4.32383371006391,-1.02794593994661,3.30396630857719,5.67051063503462,0.563180535737513,0.234375836542746,0.216929309966945,0.563361927549516,0.233712121212121,0.516170640589805,"ALDEx2",0.563361927549516,0.563180535737513,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA
"ASV1328",-0.99021335337057,3.40301475076958,-2.21367140204998,-6.18210125248075,2.53935827883322,-2.36043275016229,0.000365399848804012,0.00183982767848983,0.0124094395100934,0.0122159090909091,0.0718529270324144,"ALDEx2",0.0124094395100934,-2.36043275016229,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"ASV1334",-1.02593836151854,3.36817786867123,-2.39038459352052,-5.88342777618712,2.85245419601282,-2.17306485136309,0.000365399848804012,0.00148592659018807,0.00993346969347978,0.0122159090909091,0.0718057692586466,"ALDEx2",0.00993346969347978,-2.17306485136309,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","Dasania",NA
"ASV1390",2.83942704414735,-3.65504661185858,4.04086311706539,7.40658001358684,4.82263907354186,1.36261093924544,0.0932669384237902,0.0396548005733571,0.205530464589266,0.0390151515151515,0.17495583812951,"ALDEx2",0.205530464589266,1.36261093924544,TRUE,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade",NA
"ASV1407",-1.97671639459432,-4.05541012114141,-0.842621460617351,4.37103356227215,6.46043101270287,0.657814967254569,0.234375836542746,0.176504721944247,0.484708461124936,0.22594696969697,0.491675229195668,"ALDEx2",0.484708461124936,0.657814967254569,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Fokiniaceae","MD3-55",NA
"ASV1415",-1.19801342261097,3.91562403966099,-2.40186171464483,-6.32223960545368,3.09948991026639,-2.10624181872647,0.000365399848804012,0.00117742955745627,0.00827902717400246,0.0121212121212121,0.0714587725053998,"ALDEx2",0.00827902717400246,-2.10624181872647,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Yoonia-Loktanella",NA
"ASV1430",0.127573668738933,-3.81777702672375,2.5948318837248,6.2888773919932,5.03227435073623,1.08759317489319,0.130210178480212,0.0626314067017927,0.276078076073571,0.0649621212121212,0.240962311218506,"ALDEx2",0.276078076073571,1.08759317489319,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA,NA
"ASV1481",-0.0887467982099182,-3.98095881833025,3.5195354604735,7.35699773756187,5.18398602544445,1.26761538644064,0.125001937486737,0.0549608736174747,0.254102096251936,0.0707386363636363,0.256005822245797,"ALDEx2",0.254102096251936,1.26761538644064,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Mesoflavibacter",NA
"ASV1498",-1.16654282485717,3.66465713914542,-2.26855663890116,-5.66420602324603,2.81511897212568,-1.99892662033894,0.0052604506079491,0.00182053452463163,0.0117778948088921,0.012594696969697,0.0732175352467468,"ALDEx2",0.0117778948088921,-1.99892662033894,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","guineae"
"ASV1510",-1.15654702007647,3.81941733709654,-2.28041098469146,-6.01013930562976,2.44092105561288,-2.61838771366066,0.000365399848804012,0.00112185442038179,0.00770476816787366,0.0121212121212121,0.0714587725053998,"ALDEx2",0.00770476816787366,-2.61838771366066,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Yoonia-Loktanella",NA
"ASV1616",-2.12542385197129,-3.93131924072311,-1.2522035951116,3.32033778983017,6.28127951986924,0.494522268199056,0.250000753505307,0.247010330489231,0.601014075144618,0.271922348484848,0.54679664236292,"ALDEx2",0.601014075144618,0.494522268199056,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Shewanella",NA
"ASV1638",0.065208515770939,-4.02922686986951,3.80486033324788,6.64991095123576,5.08020686055809,1.10874268928196,0.135418426403506,0.063174167372857,0.270356269725541,0.0756628787878788,0.267852426584532,"ALDEx2",0.270356269725541,1.10874268928196,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"ASV1733",-1.00479436644351,3.99087937118434,-2.39057303935732,-6.30594643143746,2.64655154714166,-2.39952849646169,0.000365399848804012,0.0010124841976088,0.00741358277828456,0.0121212121212121,0.0714587725053998,"ALDEx2",0.00741358277828456,-2.39952849646169,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tateyamaria",NA
"ASV1836",-1.74608656065333,4.2109844147334,-2.32215922220656,-5.24813461322364,5.81287376702458,-0.87913482625375,0.19270944958575,0.234669643667919,0.544789858724009,0.199431818181818,0.537521584653589,"ALDEx2",0.544789858724009,-0.87913482625375,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Alcanivoracaceae1","Alcanivorax",NA
"ASV1924",0.0964955452073122,-4.11239838971505,3.11375956793915,6.660783994879,4.97316137605572,1.24909468195774,0.114585480082425,0.0606405569106003,0.273668771523453,0.0746212121212121,0.262470571518335,"ALDEx2",0.273668771523453,1.24909468195774,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"ASV2080",3.02836497920159,-4.22815753145311,4.01938746146317,7.70063147117258,4.31782881376995,1.69765540608093,0.088085769342426,0.0406401060068093,0.21188598533289,0.0373106060606061,0.17842498139017,"ALDEx2",0.21188598533289,1.69765540608093,TRUE,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",NA,NA
"ASV2137",1.36347985143461,1.81407848614949,0.821696515244791,1.06872173013783,6.14267154561812,0.154102271339172,0.463541749522704,0.792217861841835,0.999955127258559,0.716666666666667,0.994875112288185,"ALDEx2",0.999955127258559,0.154102271339172,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae",NA,NA
"ASV2303",-1.79376441522223,4.12912440218058,-2.30571938764462,-5.49948010872636,6.09539430985033,-0.814733392967118,0.239584141140091,0.320268445637478,0.683993952528448,0.284469696969697,0.72133349633725,"ALDEx2",0.683993952528448,-0.814733392967118,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA
"ASV2656",-1.12420163653349,3.71598968044209,-2.3750895210544,-5.8340309716205,2.65701907512963,-2.12582343752358,0.000365399848804012,0.00315117294404782,0.0183139456952895,0.0130681818181818,0.0751208952249724,"ALDEx2",0.0183139456952895,-2.12582343752358,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"ASV3131",-1.76171924212612,3.85181371512767,-2.29464539017454,-5.1530231090626,5.85125967981472,-0.768524032512237,0.260417369656193,0.337290864630345,0.713907908469142,0.28844696969697,0.728086072431249,"ALDEx2",0.713907908469142,-0.768524032512237,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA
