"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","significant_in_aldex2","significant_in_lefse","method_overlap","relab_control","relab_contrast","dominant_group","avg_relab","Kingdom","Phylum","Class","Order","Family","Genus","Species","tax_group","neg_log_p"
"ASV270","DESeq2",42.3916332701643,-0.490560886056493,0.636637254679343,-0.769926909662217,0.441343250326978,0.526403187440994,"deseq2",0.526403187440994,-0.490560886056493,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00187520518120571,0.000785364501524531,"control",0.00187520518120571,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.278681489675552
"ASV271","DESeq2",21.6938410936454,-5.17368760054527,1.69837221331307,-3.04629084885193,0.00231683603071447,0.00736284846303383,"deseq2",0.00736284846303383,-5.17368760054527,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00115561587597738,0,"control",0.00115561587597738,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales",NA,NA,NA,NA,2.13295413777475
"ASV272","DESeq2",39.5198408895682,-5.8562696166563,1.71506580525906,-3.41458371410593,0.00063879560023158,0.0030971907890016,"deseq2",0.0030971907890016,-5.8562696166563,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00215717922317714,0,"control",0.00215717922317714,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,2.50903204099178
"ASV275","DESeq2",23.2892739659219,-0.97479616121075,0.621851186605909,-1.56051808572278,0.118637499441803,0.206326085985744,"deseq2",0.206326085985744,-0.97479616121075,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00112173327670869,0.000323385382980689,"control",0.00112173327670869,"Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353 marine group",NA,NA,NA,NA,0.685445860328032
"ASV277","DESeq2",43.4991083551895,1.37778121044164,1.7408888837992,0.782905782209072,0.433682441760015,0.525675686981836,"deseq2",0.525675686981836,1.37778121044164,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00141514608784394,0.00240229141642798,"contrast",0.00240229141642798,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.279282109064522
"ASV280","DESeq2",38.6960947320727,-5.84722298807347,1.70451940750774,-3.4304395716526,0.000602604176714006,0.00301302088357003,"deseq2",0.00301302088357003,-5.84722298807347,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00202340201229779,0,"control",0.00202340201229779,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",2.5209978581747
"ASV290","DESeq2",38.7032670512744,-5.85496968264497,1.6981595558492,-3.4478605222619,0.000565045746520404,0.00291636514333112,"deseq2",0.00291636514333112,-5.85496968264497,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00202179863202323,0,"control",0.00202179863202323,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",2.53515810113393
"ASV2965","DESeq2",21.0453965113599,-3.753514967814,2.05088206373773,-1.91567381519005,0.0554066274008802,0.104294828048716,"deseq2",0.104294828048716,-3.753514967814,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00124532477370574,0,"control",0.00124532477370574,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Candidatus Puniceispirillum",NA,"Candidatus Puniceispirillum",0.981737227581095
"ASV3","DESeq2",1062.37626657753,0.886556890093784,0.348248214745724,2.54581264891616,0.0109023684360962,0.0272559210902404,"deseq2",0.0272559210902404,0.886556890093784,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0390601882365349,0.0417167144045089,"contrast",0.0417167144045089,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",1.56453913678252
"ASV30","DESeq2",362.074706282663,0.932655671535024,0.306575830755276,3.04241152950239,0.00234690794759203,0.00736284846303383,"deseq2",0.00736284846303383,0.932655671535024,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0128208738395256,0.0145061443222766,"contrast",0.0145061443222766,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,2.13295413777475
"ASV305","DESeq2",28.5187124154283,-5.49980563918254,1.70356458963252,-3.2283965001365,0.00124486297041598,0.00510713013503992,"deseq2",0.00510713013503992,-5.49980563918254,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00156647080155302,0,"control",0.00156647080155302,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS7 marine group",NA,NA,NA,2.29182307572392
"ASV306","DESeq2",48.2644734721712,1.60865986664581,1.74655176496137,0.909358124152057,0.363161118613866,0.453951398267332,"deseq2",0.453951398267332,1.60865986664581,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00144841871267475,0.00295666635868059,"contrast",0.00295666635868059,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.342990641843756
"ASV319","DESeq2",60.7728043374736,-1.41686880322093,2.20962838103259,-0.793040217844905,0.427754391334339,0.522768148667045,"deseq2",0.522768148667045,-1.41686880322093,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00252632258645912,0.000184791647417537,"control",0.00252632258645912,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,"Oleispira",0.281690881075313
"ASV322","DESeq2",50.0754433720678,-6.18680598992081,1.68975608171851,-3.66136412451188,0.000250875902662892,0.00184108402591118,"deseq2",0.00184108402591118,-6.18680598992081,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00266997365276987,0,"control",0.00266997365276987,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,2.73492639011803
"ASV324","DESeq2",45.38268503248,-6.05042737739814,1.6984555056673,-3.56231765239734,0.000367595224065366,0.0021783420685355,"deseq2",0.0021783420685355,-6.05042737739814,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00243753752275293,0,"control",0.00243753752275293,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,2.66187392126867
"ASV34","DESeq2",250.706742356596,-0.616293286890275,0.24362058627762,-2.52921896659352,0.0114316683035107,0.0279766525796906,"deseq2",0.0279766525796906,-0.616293286890275,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0113343188764296,0.00434260371431211,"control",0.0113343188764296,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,1.55320425028513
"ASV345","DESeq2",30.4318467079934,-5.57207346785373,1.70689554209896,-3.26442003917503,0.00109688419012133,0.00461845974787928,"deseq2",0.00461845974787928,-5.57207346785373,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00168193803904208,0,"control",0.00168193803904208,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,2.33550283711205
"ASV346","DESeq2",73.3947787658798,2.04577064346028,0.335715708032727,6.09672454884857,1.08263833881427e-09,2.88703557017139e-08,"deseq2",2.88703557017139e-08,2.04577064346028,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00188483812527705,0.00461979118543842,"contrast",0.00461979118543842,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopumilus",NA,"Candidatus Nitrosopumilus",7.53954786529351
"ASV347","DESeq2",31.9106338408551,-1.3597438568566,2.19339370834383,-1.2566502148993,0.208880323021679,0.298532881329938,"deseq2",0.298532881329938,-1.3597438568566,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00125592084684501,0,"control",0.00125592084684501,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis","Alteromonas",0.525007827369824
"ASV35","DESeq2",44.7962861086805,5.10706532859266,1.26632674736973,4.00047817082573,6.32146185736868e-05,0.000561907720654993,"deseq2",0.000561907720654993,5.10706532859266,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.000205592772292304,0.00512796821583664,"contrast",0.00512796821583664,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,"Fluviicola",3.25033500062476
"ASV357","DESeq2",54.4397720508581,6.05854750542308,2.2128148363496,2.29883539344941,0.0215142881812438,0.0491755158428429,"deseq2",0.0491755158428429,6.05854750542308,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,FALSE,TRUE,"DESeq2 + LEfSe",0,0.00674489513074009,"contrast",0.00674489513074009,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA,"Dokdonia",1.30825107570908
"ASV358","DESeq2",35.4751247366976,0.519126822771359,0.47882764815644,1.08481668265847,0.278002855195035,0.362649544265943,"deseq2",0.362649544265943,0.519126822771359,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00135619719778839,0.0011549477963596,"control",0.00135619719778839,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.440512863970636
"ASV361","DESeq2",22.2929780951429,-5.19107746979277,1.70168887504702,-3.05059846754112,0.00228385778365371,0.00736284846303383,"deseq2",0.00736284846303383,-5.19107746979277,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00114937326099855,0,"control",0.00114937326099855,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",2.13295413777475
"ASV37","DESeq2",256.547906788167,1.10621537932468,0.498624941791938,2.21873678784971,0.0265046367069787,0.0579759671691317,"deseq2",0.0579759671691317,1.10621537932468,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00850012609739034,0.011179894668761,"contrast",0.011179894668761,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",1.23675199762377
"ASV375","DESeq2",20.9420591538925,-4.938627204145,1.8074807054768,-2.73194433516347,0.00629617776371802,0.0162482006805626,"deseq2",0.0162482006805626,-4.938627204145,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00118747497200214,0,"control",0.00118747497200214,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Porticoccaceae","SAR92 clade",NA,"SAR92 clade",1.78919472562475
"ASV376","DESeq2",41.6234139410446,0.0440635066727016,0.510702481479437,0.0862841289884353,0.931240554652955,0.953772422773422,"deseq2",0.953772422773422,0.0440635066727016,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00180919510353783,0.00106255197265084,"control",0.00180919510353783,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.0205552388433057
"ASV378","DESeq2",46.6077496916222,0.13717126613373,0.407719420197166,0.336486293327515,0.736504185968492,0.801637209217407,"deseq2",0.801637209217407,0.13717126613373,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.001962971718795,0.00124734362006837,"control",0.001962971718795,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,0.0960221325662132
"ASV379","DESeq2",32.9495706601102,-0.535416465999128,0.496047617015268,-1.07795599020768,0.281053396806106,0.362649544265943,"deseq2",0.362649544265943,-0.535416465999128,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0015154689431228,0.000600572854106994,"control",0.0015154689431228,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,NA,0.440512863970636
"ASV383","DESeq2",79.8036542639204,-2.96424287716168,2.14628657113888,-2.06970269581898,0.0384801941538406,0.0779345704381581,"deseq2",0.0779345704381581,-2.96424287716168,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00322634344244708,0,"control",0.00322634344244708,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,"Oleispira",1.1082698540076
"ASV384","DESeq2",41.0940906280764,0.215398928386636,2.1966940181008,0.0966896998078977,0.922972819865407,0.952746136635259,"deseq2",0.952746136635259,0.215398928386636,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00146284042726407,0.00124734362006837,"control",0.00146284042726407,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,NA,0.0210228036068478
"ASV386","DESeq2",48.9686988868571,-6.12024264947729,1.70641451920713,-3.58662586282425,0.0003349844133963,0.00214390024573632,"deseq2",0.00214390024573632,-6.12024264947729,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.002573611397352,0,"control",0.002573611397352,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",2.66879542594482
"ASV39","DESeq2",183.119188652734,0.812853447186133,0.202971064476912,4.0053902119826,6.19151862054848e-05,0.000561907720654993,"deseq2",0.000561907720654993,0.812853447186133,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00674282796349386,0.00692968677815763,"contrast",0.00692968677815763,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,"Candidatus Actinomarina",3.25033500062476
"ASV393","DESeq2",36.1727999512602,-5.75881737185574,1.71373870984639,-3.36034714642932,0.000778445925063416,0.00355860994314705,"deseq2",0.00355860994314705,-5.75881737185574,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00200712916383233,0,"control",0.00200712916383233,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,2.44871961211484
"ASV399","DESeq2",66.6075008837034,1.05135683864489,0.381880789911122,2.75439801083896,0.00588002131219528,0.0156800568325207,"deseq2",0.0156800568325207,1.05135683864489,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00230770111536788,0.00281807262311744,"contrast",0.00281807262311744,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,1.80465236754409
"ASV4","DESeq2",1713.65883748449,-4.35886451870587,0.39310249342918,-11.0613797573683,1.93103875359957e-28,1.54483100287966e-26,"deseq2",1.54483100287966e-26,-4.35886451870587,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0900239424724802,0.00249468724013675,"control",0.0900239424724802,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",25.8111190233791
"ASV40","DESeq2",286.933326912916,0.248281086366112,0.32447904000183,0.765199614166438,0.444152689403339,0.526403187440994,"deseq2",0.526403187440994,0.248281086366112,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0114131737649073,0.00813083248637162,"control",0.0114131737649073,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.278681489675552
"ASV402","DESeq2",37.4574899909072,-3.95195587514587,2.03816099109049,-2.11902891018219,0.0340880237926813,0.0717642606161712,"deseq2",0.0717642606161712,-3.95195587514587,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00219522975857271,0,"control",0.00219522975857271,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",1.14409178530449
"ASV412","DESeq2",40.1829093103818,0.568372155327569,0.44653336007045,1.27358063826726,0.202812077630822,0.297705802026895,"deseq2",0.297705802026895,0.568372155327569,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00150777412910728,0.00133973944377714,"control",0.00150777412910728,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.526212701249446
"ASV416","DESeq2",44.1159095122081,-0.98028226975497,0.790034006602759,-1.23831520130589,0.215599209428198,0.302595381653611,"deseq2",0.302595381653611,-0.98028226975497,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0019767668038993,0.000600572854106994,"control",0.0019767668038993,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,0.519137704659357
"ASV42","DESeq2",26.6916507372572,-3.16231233704189,2.12225230913853,-1.77858833052752,0.0753072786699023,0.135383871766116,"deseq2",0.135383871766116,-3.16231233704189,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00115675636247541,0,"control",0.00115675636247541,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA,"Marinomonas",0.868433069921023
"ASV420","DESeq2",27.1944709706865,-1.44977862490977,2.20218017801086,-1.2510149953577,0.210929006560269,0.298660540262328,"deseq2",0.298660540262328,-1.44977862490977,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00166648538354575,0,"control",0.00166648538354575,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.524822153620775
"ASV424","DESeq2",32.3494986435377,1.14991665827782,2.17692188949939,0.501731651518985,0.615856296847428,0.68428477427492,"deseq2",0.68428477427492,1.14991665827782,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00075310306155392,0.00189411438602975,"contrast",0.00189411438602975,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus","Pseudophaeobacter",0.164763123195199
"ASV437","DESeq2",24.6414280407423,-5.26164029225023,1.73986386095223,-3.02405343381572,0.00249412382925035,0.00760502143577633,"deseq2",0.00760502143577633,-5.26164029225023,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00138844012752246,0,"control",0.00138844012752246,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,2.11889955749182
"ASV448","DESeq2",59.8094286221573,3.15642436256183,2.124340939733,1.37338313215931,0.169633270799516,0.268725973543789,"deseq2",0.268725973543789,3.15642436256183,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,"DESeq2 + LEfSe",0.000536057992620639,0.00632911392405063,"contrast",0.00632911392405063,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS3a marine group",NA,"NS3a marine group",0.570690355071905
"ASV45","DESeq2",218.097762914071,-1.17287740145644,0.348634656115,-3.36215139197813,0.00077337709758546,0.00355860994314705,"deseq2",0.00355860994314705,-1.17287740145644,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0102214889872472,0.00267947888755428,"control",0.0102214889872472,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",2.44871961211484
"ASV454","DESeq2",36.0139761746038,1.92898988253059,1.73492899241213,1.0962729096171,0.272959361034844,0.360937998062604,"deseq2",0.360937998062604,1.92898988253059,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000848869010611436,0.00249468724013675,"contrast",0.00249468724013675,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,0.442567394803247
"ASV464","DESeq2",54.990486754957,-0.0292535936457169,0.561357056060803,-0.0521108784264017,0.958440345013929,0.970572501279928,"deseq2",0.970572501279928,-0.0292535936457169,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00237355050203246,0.00133973944377714,"control",0.00237355050203246,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,"Candidatus Actinomarina",0.0129720174835047
"ASV466","DESeq2",23.7761718823925,-5.23271740089609,1.73205673046276,-3.02103007701555,0.00251916335060091,0.00760502143577633,"deseq2",0.00760502143577633,-5.23271740089609,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00133320594421866,0,"control",0.00133320594421866,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,2.11889955749182
"ASV47","DESeq2",176.78539877832,-0.0114496043404072,0.385917508809409,-0.0296685386324042,0.976331403405183,0.982471852483203,"deseq2",0.982471852483203,-0.0114496043404072,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00729158611358955,0.00434260371431211,"control",0.00729158611358955,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.00767988317781195
"ASV488","DESeq2",84.3400683380919,-1.35255388766313,2.19233888828004,-1.5041620867754,0.132539637142396,0.225599382370035,"deseq2",0.225599382370035,-1.35255388766313,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00363549465672692,0,"control",0.00363549465672692,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Litorilituus",NA,"Litorilituus",0.646662093667653
"ASV49","DESeq2",157.361030063277,-5.91278901941102,1.84447363384138,-3.16164518710926,0.00156880590124714,0.00570474873180777,"deseq2",0.00570474873180777,-5.91278901941102,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00681469336315675,0,"control",0.00681469336315675,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,"Colwellia",2.2437634795179
"ASV494","DESeq2",24.2343006097643,-3.80174615057593,2.04799746603808,-1.96307682198603,0.049637248291324,0.0956862617664077,"deseq2",0.0956862617664077,-3.80174615057593,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00141482525140415,0,"control",0.00141482525140415,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,1.01915041193411
"ASV5","DESeq2",1130.22734443975,1.46396924813006,0.243190014527944,6.02003478093659,1.74379596544497e-09,3.9858193495885e-08,"deseq2",3.9858193495885e-08,1.46396924813006,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0351984319441902,0.057239212787582,"contrast",0.057239212787582,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,7.39948238884044
"ASV50","DESeq2",312.58408391535,-1.63625129722227,2.21308246794052,-1.05839309912978,0.289876264264774,0.371041618258911,"deseq2",0.371041618258911,-1.63625129722227,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.013735447551758,0.000415781206689458,"control",0.013735447551758,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,"Pseudophaeobacter",0.430577374572348
"ASV500","DESeq2",20.2453621819447,-3.69337104246771,2.05755284281004,-1.88458104347143,0.0594864236225282,0.109400319305799,"deseq2",0.109400319305799,-3.69337104246771,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0012096392041108,0,"control",0.0012096392041108,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.960981410429058
