"TaxaID","rab.all","rab.win.control","rab.win.S-2","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV882",0.703581269646306,1.52790674089264,-3.1267370700163,-4.42045038316302,2.70855802789463,-1.64060560324533,0.00789046640005469,0.165825698582036,0.581375944282655,0.2140625,0.55195086300451,"ALDEx2",0.581375944282655,-1.64060560324533,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA
"ASV889",-3.7299222085949,-4.520618407348,-3.11528989019936,0.759000990733161,6.48763240437442,0.0629601825175069,0.457364556151575,0.834685887179577,0.992213633401919,0.6640625,0.988365224939614,"ALDEx2",0.992213633401919,0.0629601825175069,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA
"ASV946",-4.24696322156585,-6.19374719199771,6.28009778439762,12.7714311662236,2.31007198832453,5.45361086523017,0.000547999460257121,0.012935269877706,0.133240913445566,0,0,"ALDEx2",0.133240913445566,5.45361086523017,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix",NA
"ASV976",0.799379874913418,1.16309234783575,-2.85999996792444,-4.13221033370747,2.33399921692526,-1.68527894266121,0.00782930484115282,0.177771075396804,0.59195265829958,0.2171875,0.552897196343213,"ALDEx2",0.59195265829958,-1.68527894266121,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter",NA
"ASV1010",-4.19372715593008,-6.43555432449921,5.47080762214022,11.8796265031207,2.71029143909294,4.45826256960636,0.000547999460257121,0.0162067372802764,0.14244662504468,0,0,"ALDEx2",0.14244662504468,4.45826256960636,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA,NA
"ASV1030",0.863184258860608,1.30400000789261,-3.17888195459678,-4.68497014396953,2.5276286300923,-1.86672386550664,0.00789046640005469,0.151902987443106,0.555082203342214,0.2171875,0.545402039696916,"ALDEx2",0.555082203342214,-1.86672386550664,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA
"ASV1133",0.530065963840554,2.54941521572398,-2.7577050946011,-5.13761351117873,2.80725065885209,-1.70519435655195,0.0310272461563087,0.133886737817073,0.540085833114809,0.221875,0.565707826239166,"ALDEx2",0.540085833114809,-1.70519435655195,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA
"ASV1152",-4.26957458217217,-6.34293066147943,5.71981454899835,12.0561250255268,2.4331985354955,5.17688713799121,0.000547999460257121,0.016358847021516,0.144677292848057,0,0,"ALDEx2",0.144677292848057,5.17688713799121,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"ASV1157",-0.87406802059657,-5.29090251799544,5.40250985768096,10.7264252810845,3.94075902025687,2.91554888879827,0.000547999460257121,0.0493705717570193,0.235698319273997,0,0,"ALDEx2",0.235698319273997,2.91554888879827,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"ASV1194",-0.526493976327109,2.30552531004308,-2.76558133107133,-4.71814651221322,3.44077004105786,-1.40516675351036,0.0697757370552277,0.172246949740936,0.606758184507485,0.2640625,0.640889370810646,"ALDEx2",0.606758184507485,-1.40516675351036,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"ASV1218",1.85892429727939,1.95733588348497,1.72190321580666,0.235256308248803,1.85168728670059,0.138259055447119,0.457364556151575,0.74413184351507,0.995885371987298,0.734375,0.96848156030674,"ALDEx2",0.995885371987298,0.138259055447119,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aureicoccus","marinus"
"ASV1232",-1.31840256813567,1.52201170146549,-2.79860611507156,-3.71141466930607,5.42375180065838,-0.591892503847672,0.2868230100843,0.60826717453101,0.924920478732304,0.685937499999999,0.957998596779172,"ALDEx2",0.924920478732304,-0.591892503847672,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"ASV1233",1.5789762015745,1.98880224560475,-2.85028144277259,-5.03466954248832,2.69066444783106,-1.78217325378571,0.000547999460257121,0.151059696973179,0.542727079289777,0.2,0.531993710124935,"ALDEx2",0.542727079289777,-1.78217325378571,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA
"ASV1253",1.68382659140786,2.0363112738162,-2.7642044412238,-4.87938779473737,2.30467448361702,-2.33869758619285,0.000547999460257121,0.14099690142511,0.548486728012055,0.2,0.531993710124935,"ALDEx2",0.548486728012055,-2.33869758619285,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella",NA
"ASV1328",0.36353618301357,1.00342051318857,-2.71026805375086,-3.99963206085971,2.9221060322044,-1.37634829966946,0.0312696412751581,0.185827125161617,0.627908888759917,0.2515625,0.591533423590272,"ALDEx2",0.627908888759917,-1.37634829966946,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"ASV1334",0.723207864811717,1.1890731166269,-3.18384045600805,-4.49176530533661,2.62646121827264,-1.40312510831573,0.00782930484115282,0.195806585432043,0.613600669373628,0.2125,0.550387162993998,"ALDEx2",0.613600669373628,-1.40312510831573,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","Dasania",NA
"ASV1387",0.971654566829354,0.971654566829354,2.41810549109995,2.08238396964996,5.51987588169054,0.20768102676419,0.480620252231404,0.891742415902484,1,0.753124999999999,0.997139821176885,"ALDEx2",1,0.20768102676419,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Maricaulis",NA
"ASV1415",0.936860638758265,1.44590101172744,-3.02962776250126,-4.9449814890262,2.75928933521862,-1.65080535398286,0.00782930484115282,0.152846832492394,0.564799651993273,0.203125,0.5386601383148,"ALDEx2",0.564799651993273,-1.65080535398286,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Yoonia-Loktanella",NA
"ASV1498",0.203603370903421,1.26895829222722,-2.83265871387254,-3.93211243098645,2.46802335173441,-1.51021508447253,0.0387751645274906,0.19600722343366,0.63251597363222,0.2375,0.594236449618068,"ALDEx2",0.63251597363222,-1.51021508447253,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","guineae"
"ASV1510",1.10669412882798,1.41324368358584,-3.22994625097758,-5.04815438794103,2.49784953679293,-1.85714652177484,0.000547999460257121,0.161574395808995,0.566210852293233,0.2,0.531993710124935,"ALDEx2",0.566210852293233,-1.85714652177484,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Yoonia-Loktanella",NA
"ASV1733",0.987510485109792,1.5610829178615,-2.88805260085176,-4.50442192610516,2.72414335189406,-1.63816493619218,0.000547999460257121,0.152840380851477,0.542663214475761,0.2,0.531993710124935,"ALDEx2",0.542663214475761,-1.63816493619218,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tateyamaria",NA
"ASV1836",-1.04769715019689,1.64226123790581,-2.85191711459204,-3.65311293810783,5.8479831646052,-0.603268847132759,0.226564484085857,0.481707378652173,0.88149431742169,0.573437499999999,0.91363393738104,"ALDEx2",0.88149431742169,-0.603268847132759,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Alcanivoracaceae1","Alcanivorax",NA
"ASV2303",-1.386048803969,2.10967448159289,-3.05421575737248,-3.74435049315857,6.20393201573708,-0.575533629461077,0.294574880995797,0.578846055501568,0.927377498575367,0.668749999999999,0.954388703865446,"ALDEx2",0.927377498575367,-0.575533629461077,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA
"ASV2656",-0.348372085162606,1.36165800352523,-2.53625875738422,-3.69757388366394,3.10278243913723,-1.29903390172679,0.0620249244046617,0.20780896345338,0.655288933124367,0.2875,0.666177030552782,"ALDEx2",0.655288933124367,-1.29903390172679,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"ASV3131",-1.44702919158499,1.79657417922808,-3.03500732465641,-3.61548480875659,6.62654250942023,-0.527313163039207,0.302326754637769,0.557121010238294,0.916473701117564,0.651562499999999,0.948886982787064,"ALDEx2",0.916473701117564,-0.527313163039207,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA
