"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.Dor-out","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV1227","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.96265944930053,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Thauera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV1227",3.96265944930053,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV1232","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.860766296442809,-0.678184773211919,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,-1.4427880313267,2.31224539647312,-3.09824477343232,-4.34241941888847,5.98035107642807,-0.678184773211919,0.273438950036086,0.507227343262243,0.860766296442809,0.635937499999999,0.903790628231444,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1232","DESeq2",45.34307957928,-9.3003061328391,3.17580480031731,-2.92848796371548,0.00340615020152734,0.00431709734844745,"deseq2",0.00431709734844745,-9.3003061328391,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1233","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.463177302716045,-2.48580881618181,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,2.27168366866214,2.65548581278751,-3.44715860141114,-6.21359642689119,2.65079091451068,-2.48580881618181,0.000547999460257121,0.128567787509897,0.463177302716045,0.2,0.461656145930385,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV1233","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.61295952407246,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV1233",-3.61295952407246,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV1233","DESeq2",59.5570152408281,-9.68504815785388,1.55032270863596,-6.2471175219869,4.18096483851094e-10,2.84828229623558e-09,"deseq2",2.84828229623558e-09,-9.68504815785388,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV1236","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.0275024204034,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Epibacterium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV1236",4.0275024204034,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV1236","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.118571254349627,4.36866941504515,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Epibacterium",NA,-3.31197533177962,-5.55920011432984,5.43886975447377,10.6519460575294,2.7179214288577,4.36866941504515,0.000547999460257121,0.020891144758507,0.118571254349627,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV1236","DESeq2",23.6971503869956,7.91617898030737,1.35515813516346,5.8415167757175,5.17276685215982e-09,1.65832819672182e-08,"deseq2",1.65832819672182e-08,7.91617898030737,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Epibacterium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV1244","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.00944614289765,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV1244",4.00944614289765,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
