"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV1","DESeq2",2033.62326347199,0.527275736061885,0.409846079221443,1.28652385137063,0.198260300222928,0.295217771281154,"deseq2",0.295217771281154,0.527275736061885,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1013","DESeq2",48.1278074517255,-3.72559261277609,2.06695273486287,-2.11943889580867,0.0340533926066772,0.0717642606161712,"deseq2",0.0717642606161712,-3.72559261277609,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV104","DESeq2",72.6214599439254,0.982407354127024,0.50368447817853,1.95117206189308,0.0510365812262435,0.0972125356690351,"deseq2",0.0972125356690351,0.982407354127024,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2b marine group",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV108","DESeq2",123.774592945712,0.206311374814164,0.260322257733563,0.792590540665706,0.428016421721143,0.522768148667045,"deseq2",0.522768148667045,0.206311374814164,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV111","DESeq2",146.762203165951,0.00491933225812624,0.463750697904982,0.0106077060440368,0.991536433847138,0.991536433847138,"deseq2",0.991536433847138,0.00491933225812624,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1122","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0758337731605975,3.75279055347196,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Spongiivirga",NA,"ASV1122",3.75279055347196,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV1122","DESeq2",51.8296459936252,6.06197267623593,2.21305030983497,2.29071733451195,0.0219797673933752,0.049531870182254,"deseq2",0.049531870182254,6.06197267623593,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Spongiivirga",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV113","DESeq2",108.583140921065,-1.27539441053693,0.360671617094067,-3.53078190958399,0.000414333224212692,0.00236761842407253,"deseq2",0.00236761842407253,-1.27539441053693,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV115","DESeq2",77.9383369547075,1.40923436619113,0.558131080842414,2.5258958378017,0.0115403691891224,0.0279766525796906,"deseq2",0.0279766525796906,1.40923436619113,TRUE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV116","DESeq2",70.6685317523707,-3.0444513641952,2.13856879233468,-2.05210390262033,0.0401595657603227,0.0803191315206453,"deseq2",0.0803191315206453,-3.0444513641952,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sedimentitalea",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1165","DESeq2",49.5740637570854,-1.34730602526365,2.1918276679774,-1.36450521353823,0.172408614466408,0.270444885437502,"deseq2",0.270444885437502,-1.34730602526365,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV120","DESeq2",42.0582808001762,5.87582756102929,0.902407134342011,6.47659461798168,9.38157961637843e-11,3.0021054772411e-09,"deseq2",3.0021054772411e-09,5.87582756102929,TRUE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1245","DESeq2",21.4299095778399,-5.10140007386286,1.73775349016549,-2.93554528156473,0.00332962010938507,0.0093041331551632,"deseq2",0.0093041331551632,-5.10140007386286,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV125","DESeq2",42.8382250064349,-1.40205939319474,2.19775019333276,-1.35053813406813,0.17684343010407,0.274708240938361,"deseq2",0.274708240938361,-1.40205939319474,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1287","DESeq2",29.0967287090702,-3.7098563768658,2.0623857562414,-1.97340896649499,0.0484489868714105,0.0945346085295814,"deseq2",0.0945346085295814,-3.7098563768658,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1288","DESeq2",60.5842328896965,-1.349608637734,2.19205298996248,-1.41721040640311,0.156421420165876,0.258014713675672,"deseq2",0.258014713675672,-1.349608637734,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV13","DESeq2",693.905426717133,-0.28614102582759,0.38757315021034,-0.738273337946152,0.460348364961062,0.541586311718897,"deseq2",0.541586311718897,-0.28614102582759,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV130","DESeq2",79.2295257847958,0.717513361782732,0.440237198269569,1.6303508376447,0.103027368761882,0.181147021998914,"deseq2",0.181147021998914,0.717513361782732,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV131","DESeq2",89.7469848165757,-6.84608519056885,1.68421463699147,-4.01866603237358,5.8528559602634e-05,0.000561907720654993,"deseq2",0.000561907720654993,-6.84608519056885,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV133","DESeq2",112.711253399368,0.718330814007423,0.324492623596538,2.21421656602965,0.0268138848157234,0.0579759671691317,"deseq2",0.0579759671691317,0.718330814007423,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1369","DESeq2",32.5131294349242,-3.91165341383039,2.04046101584619,-2.06987060834849,0.0384644629940603,0.0779345704381581,"deseq2",0.0779345704381581,-3.91165341383039,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV141","DESeq2",192.693270113993,-2.46799301606348,0.418288771360604,-5.87891699806002,4.12959363278366e-09,8.25918726556733e-08,"deseq2",8.25918726556733e-08,-2.46799301606348,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV147","DESeq2",77.7927315197842,-1.14866683042582,0.449337914080059,-2.55197979828678,0.0107112729224047,0.0272032328188057,"deseq2",0.0272032328188057,-1.14866683042582,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","OM75 clade",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV155","DESeq2",75.7502996310936,0.564756779828532,0.489487473533563,1.15409086419085,0.248462918470024,0.334067789539528,"deseq2",0.334067789539528,0.564756779828532,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV157","DESeq2",67.4482128965399,0.0470195686802532,0.315315164909294,0.149125339592912,0.881454731346145,0.915797123476515,"deseq2",0.915797123476515,0.0470195686802532,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV165","DESeq2",35.1330938032501,1.99431188886425,2.19247220136003,0.775731588080303,0.437907484756984,0.526403187440994,"deseq2",0.526403187440994,1.99431188886425,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade III",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV168","DESeq2",63.0159005246234,6.30653605161987,2.21444928758868,2.39765494554296,0.0165004006630856,0.0388244721484368,"deseq2",0.0388244721484368,6.30653605161987,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleibacter",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV168","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0758337731605975,3.82927763700561,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleibacter",NA,"ASV168",3.82927763700561,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV170","DESeq2",21.2111717703873,-3.71849256848581,2.05544249896757,-1.90367821662992,0.0569521051258806,0.105957404885359,"deseq2",0.105957404885359,-3.71849256848581,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV171","DESeq2",109.998169554816,9.53130208849846,1.98836522202598,4.2674119441933,1.97753788371105e-05,0.000226004329566977,"deseq2",0.000226004329566977,9.53130208849846,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV171","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0758337731605975,4.07856498961636,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"ASV171",4.07856498961636,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV173","DESeq2",38.3367209576164,-5.61592161669313,1.80953527442697,-3.10308939654869,0.00191511780862509,0.00666127933434814,"deseq2",0.00666127933434814,-5.61592161669313,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV174","DESeq2",46.4323300458897,1.55801379171685,0.531852165720104,2.93155022253216,0.00337274826874666,0.0093041331551632,"deseq2",0.0093041331551632,1.55801379171685,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV178","DESeq2",48.9550643714543,-1.17638930121949,0.468336181553992,-2.50439841740589,0.012265982241428,0.0292918978899772,"deseq2",0.0292918978899772,-1.17638930121949,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV179","DESeq2",61.804154114862,-0.478412565297956,0.844304701528763,-0.566394177523984,0.57112585193818,0.65271525935792,"deseq2",0.65271525935792,-0.478412565297956,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV180","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.146793087308571,3.59190069379016,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,"ASV180",3.59190069379016,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE
"ASV180","DESeq2",44.182995269787,3.26465188063773,2.1050284713311,1.44011880548774,0.149833789503447,0.249722982505745,"deseq2",0.249722982505745,3.26465188063773,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV182","DESeq2",98.7833908610472,0.543788099551374,0.504032918020923,1.0790888619518,0.280548115963496,0.362649544265943,"deseq2",0.362649544265943,0.543788099551374,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV184","DESeq2",64.2425806977441,-0.299141719754137,0.667598077868008,-0.447965012345942,0.654178447454973,0.721852079950315,"deseq2",0.721852079950315,-0.299141719754137,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV188","DESeq2",65.2042322183505,-0.616819385988482,1.02281582830125,-0.602873208038921,0.546593040494036,0.63373106144236,"deseq2",0.63373106144236,-0.616819385988482,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV190","DESeq2",37.4576417207097,-1.39084471942395,2.19667078940651,-1.31083839226665,0.189912368644655,0.286660179086272,"deseq2",0.286660179086272,-1.39084471942395,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV191","DESeq2",57.726532606253,-6.28052862063194,1.72192062488106,-3.6473999976395,0.000264907361278772,0.00184283381759145,"deseq2",0.00184283381759145,-6.28052862063194,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV192","DESeq2",38.5874077307957,-5.87912481592743,1.69189181353643,-3.47488087234361,0.000511080261196236,0.00272576139304659,"deseq2",0.00272576139304659,-5.87912481592743,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2b marine group",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV198","DESeq2",55.9462085769037,1.0983687424219,1.80092278558304,0.603284217824314,0.54631963016628,0.63373106144236,"deseq2",0.63373106144236,1.0983687424219,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV2","DESeq2",913.171661117398,-9.6670692599939,1.49534656618682,-5.62365843571374,1.86955135148358e-08,3.32364684708191e-07,"deseq2",3.32364684708191e-07,-9.6670692599939,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV20","DESeq2",562.109168845147,1.88876294848376,0.155387039120667,12.156014612299,5.32959694565512e-34,8.52735511304819e-32,"deseq2",8.52735511304819e-32,1.88876294848376,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV202","DESeq2",46.5771108744043,-1.09072274629773,0.549020337304415,-1.98147862433525,0.0475376241976217,0.0939014798965366,"deseq2",0.0939014798965366,-1.09072274629773,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV204","DESeq2",55.6609362513019,-0.10486718086598,0.650894740633585,-0.161099478023834,0.87201505135205,0.911911164812601,"deseq2",0.911911164812601,-0.10486718086598,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV207","DESeq2",55.5466187384536,0.945686040156213,1.80194681028432,0.519843800472176,0.603172448246859,0.674878263772709,"deseq2",0.674878263772709,0.945686040156213,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV21","DESeq2",247.9145100096,0.0152284771734897,0.189320972174923,0.0804376420627849,0.935889189846421,0.953772422773422,"deseq2",0.953772422773422,0.0152284771734897,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV211","DESeq2",30.0172458303976,-5.50556101639832,1.73182740433946,-3.17896209176412,0.00147803419796206,0.00570222118120012,"deseq2",0.00570222118120012,-5.50556101639832,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV223","DESeq2",43.1253032795919,-1.34542092892184,2.19164214020933,-1.32785900114512,0.184224691143171,0.28216892227462,"deseq2",0.28216892227462,-1.34542092892184,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV224","DESeq2",50.9458986605787,-6.16895055064472,1.70418427476235,-3.61991077214689,0.000294704623449667,0.00196469748966445,"deseq2",0.00196469748966445,-6.16895055064472,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV227","DESeq2",44.1965501830759,-0.288055883918345,0.516538414090973,-0.55743308760313,0.577231564113778,0.65501454083833,"deseq2",0.65501454083833,-0.288055883918345,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV234","DESeq2",51.0552711902119,-6.19600441701425,1.6933416348905,-3.65905293234511,0.000253149053562787,0.00184108402591118,"deseq2",0.00184108402591118,-6.19600441701425,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV236","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.146793087308571,3.83743918700252,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,"ASV236",3.83743918700252,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE
"ASV236","DESeq2",87.6874473135986,2.39806763881856,2.1621606365961,1.02393616861503,0.305865425312372,0.388400540079203,"deseq2",0.388400540079203,2.39806763881856,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV24","DESeq2",405.269900718588,-1.3585823217055,2.19291611810443,-4.16930528173473,3.05529517676513e-05,0.00032589815218828,"deseq2",0.00032589815218828,-1.3585823217055,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV241","DESeq2",26.5884567865139,-5.39777251552716,1.70361893944342,-3.16846311299076,0.00153247194244753,0.00570222118120012,"deseq2",0.00570222118120012,-5.39777251552716,TRUE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV242","DESeq2",62.6302347333952,-5.94104676321747,1.7967836022284,-3.19333203441371,0.00140641130055495,0.00562564520221979,"deseq2",0.00562564520221979,-5.94104676321747,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV243","DESeq2",51.2234376197448,-6.1461053100229,1.72243502406675,-3.56821852611748,0.000359416688803205,0.0021783420685355,"deseq2",0.0021783420685355,-6.1461053100229,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV248","DESeq2",33.0383314513675,-1.35057793514308,2.19233192319766,-1.26177362885945,0.20703025397358,0.298532881329938,"deseq2",0.298532881329938,-1.35057793514308,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica",NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV249","DESeq2",78.4421744581583,0.281901915345154,0.347779292788716,0.810714655763464,0.417529554960939,0.517866114680235,"deseq2",0.517866114680235,0.281901915345154,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV252","DESeq2",27.0990191318565,0.885932529378112,0.642612043492439,1.38006370927051,0.167567029826225,0.26810724772196,"deseq2",0.26810724772196,0.885932529378112,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV256","DESeq2",24.0031299140543,-1.39987092032685,2.19774417383478,-1.19938724176988,0.23037740615056,0.317545824443493,"deseq2",0.317545824443493,-1.39987092032685,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV258","DESeq2",33.4261151517,-5.69254144899718,1.69823951944044,-3.35202753846963,0.000802220385700659,0.00356542393644737,"deseq2",0.00356542393644737,-5.69254144899718,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV259","DESeq2",31.9327462353645,0.101402976043613,0.447635945061682,0.22656967457623,0.820758375259467,0.875475600276765,"deseq2",0.875475600276765,0.101402976043613,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV263","DESeq2",75.5124752239281,0.114054422874257,0.461115306070755,0.247364429696253,0.804626199904476,0.864028134125612,"deseq2",0.864028134125612,0.114054422874257,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV267","DESeq2",23.8383050635368,-5.2631931995798,1.70681520139599,-3.083688145325,0.00204451786664061,0.00696006082260634,"deseq2",0.00696006082260634,-5.2631931995798,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV27","DESeq2",2012.62712308586,-1.75287747166175,2.21468774657236,-5.0946416383166,3.49401534678647e-07,5.08220414078032e-06,"deseq2",5.08220414078032e-06,-1.75287747166175,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV270","DESeq2",42.3916332701643,-0.490560886056493,0.636637254679343,-0.769926909662217,0.441343250326978,0.526403187440994,"deseq2",0.526403187440994,-0.490560886056493,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV271","DESeq2",21.6938410936454,-5.17368760054527,1.69837221331307,-3.04629084885193,0.00231683603071447,0.00736284846303383,"deseq2",0.00736284846303383,-5.17368760054527,TRUE,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV272","DESeq2",39.5198408895682,-5.8562696166563,1.71506580525906,-3.41458371410593,0.00063879560023158,0.0030971907890016,"deseq2",0.0030971907890016,-5.8562696166563,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV275","DESeq2",23.2892739659219,-0.97479616121075,0.621851186605909,-1.56051808572278,0.118637499441803,0.206326085985744,"deseq2",0.206326085985744,-0.97479616121075,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353 marine group",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
